utc_timestamp,Load_DE,Solar_DE,Wind_DE,Price_DE,Load_FR,Solar_FR,Load_UK,Renewables_DE,Net_Load_DE
2019-01-01 00:00:00+00:00,41562.0,0.0,24905.0,10.07,60301.0,0.0,27090.0,24905.0,16657.0
2019-01-01 01:00:00+00:00,40100.0,0.0,25208.0,-4.08,58540.0,0.0,26958.0,25208.0,14892.0
2019-01-01 02:00:00+00:00,38883.0,0.0,26568.0,-9.91,55144.0,0.0,24546.0,26568.0,12315.0
2019-01-01 03:00:00+00:00,38806.0,0.0,28500.0,-7.41,52978.0,0.0,22100.0,28500.0,10306.0
2019-01-01 04:00:00+00:00,38593.0,0.0,29808.0,-12.55,52584.0,0.0,21038.0,29808.0,8785.0
2019-01-01 05:00:00+00:00,38140.0,0.0,31016.0,-17.25,52881.0,0.0,20966.0,31016.0,7124.0
2019-01-01 06:00:00+00:00,38742.0,0.0,31950.0,-15.07,53173.0,0.0,22076.0,31950.0,6792.0
2019-01-01 07:00:00+00:00,39256.0,84.0,32647.0,-4.93,52929.0,132.0,24437.0,32731.0,6525.0
2019-01-01 08:00:00+00:00,42018.0,583.0,32275.0,-6.33,53830.0,503.0,26060.0,32858.0,9160.0
2019-01-01 09:00:00+00:00,44533.0,1369.0,33466.0,-4.93,55677.0,1067.0,29232.0,34835.0,9698.0
2019-01-01 10:00:00+00:00,47489.0,2053.0,35713.0,0.45,57722.0,1456.0,32294.0,37766.0,9723.0
2019-01-01 11:00:00+00:00,49261.0,2232.0,35900.0,0.12,60387.0,1628.0,34405.0,38132.0,11129.0
2019-01-01 12:00:00+00:00,48832.0,2006.0,36455.0,-0.02,60029.0,1747.0,35372.0,38461.0,10371.0
2019-01-01 13:00:00+00:00,48595.0,1297.0,36868.0,0.0,57977.0,1474.0,35238.0,38165.0,10430.0
2019-01-01 14:00:00+00:00,48826.0,445.0,36849.0,-0.03,56719.0,904.0,34960.0,37294.0,11532.0
2019-01-01 15:00:00+00:00,50626.0,22.0,37955.0,1.97,56642.0,324.0,35411.0,37977.0,12649.0
2019-01-01 16:00:00+00:00,53793.0,0.0,38549.0,9.06,59439.0,107.0,38348.0,38549.0,15244.0
2019-01-01 17:00:00+00:00,54371.0,0.0,38530.0,0.07,62690.0,0.0,40206.0,38530.0,15841.0
2019-01-01 18:00:00+00:00,53815.0,0.0,38218.0,-4.97,63741.0,0.0,39338.0,38218.0,15597.0
2019-01-01 19:00:00+00:00,51609.0,0.0,38197.0,-6.98,62360.0,0.0,37837.0,38197.0,13412.0
2019-01-01 20:00:00+00:00,49698.0,0.0,37767.0,-24.93,60160.0,0.0,35942.0,37767.0,11931.0
2019-01-01 21:00:00+00:00,48859.0,0.0,36827.0,-4.87,60983.0,0.0,33470.0,36827.0,12032.0
2019-01-01 22:00:00+00:00,46093.0,0.0,36464.0,-28.93,61763.0,0.0,29501.0,36464.0,9629.0
2019-01-01 23:00:00+00:00,44318.0,0.0,34601.0,-33.57,59306.0,0.0,27392.0,34601.0,9717.0
2019-01-02 00:00:00+00:00,42813.0,0.0,33649.0,-45.92,56993.0,0.0,27266.0,33649.0,9164.0
2019-01-02 01:00:00+00:00,42318.0,0.0,33107.0,-48.29,55713.0,0.0,26744.0,33107.0,9211.0
2019-01-02 02:00:00+00:00,41934.0,0.0,32585.0,-44.99,53472.0,0.0,25652.0,32585.0,9349.0
2019-01-02 03:00:00+00:00,43607.0,0.0,32960.0,-48.93,53103.0,0.0,24822.0,32960.0,10647.0
2019-01-02 04:00:00+00:00,46463.0,0.0,34040.0,-29.91,55361.0,0.0,24458.0,34040.0,12423.0
2019-01-02 05:00:00+00:00,52329.0,0.0,35156.0,-0.01,59308.0,0.0,26100.0,35156.0,17173.0
2019-01-02 06:00:00+00:00,57736.0,0.0,35331.0,37.43,63485.0,0.0,31732.0,35331.0,22405.0
2019-01-02 07:00:00+00:00,60956.0,108.0,34088.0,48.06,66769.0,141.0,34148.0,34196.0,26760.0
2019-01-02 08:00:00+00:00,62833.0,1480.0,32990.0,50.74,68375.0,582.0,39173.0,34470.0,28363.0
2019-01-02 09:00:00+00:00,64259.0,4148.0,32369.0,47.57,69164.0,1432.0,41831.0,36517.0,27742.0
2019-01-02 10:00:00+00:00,65434.0,6335.0,32194.0,43.94,69929.0,2304.0,43437.0,38529.0,26905.0
2019-01-02 11:00:00+00:00,65705.0,6929.0,32117.0,40.97,71349.0,2788.0,43824.0,39046.0,26659.0
2019-01-02 12:00:00+00:00,64849.0,6271.0,31469.0,44.95,70323.0,2746.0,43979.0,37740.0,27109.0
2019-01-02 13:00:00+00:00,63278.0,4264.0,29459.0,49.64,68572.0,2325.0,43958.0,33723.0,29555.0
2019-01-02 14:00:00+00:00,63354.0,1500.0,27170.0,53.67,66816.0,1504.0,43937.0,28670.0,34684.0
2019-01-02 15:00:00+00:00,64290.0,83.0,25558.0,56.01,66648.0,552.0,43491.0,25641.0,38649.0
2019-01-02 16:00:00+00:00,68262.0,0.0,24494.0,56.95,69886.0,119.0,45909.0,24494.0,43768.0
2019-01-02 17:00:00+00:00,68159.0,0.0,22652.0,62.08,73776.0,0.0,46968.0,22652.0,45507.0
2019-01-02 18:00:00+00:00,66061.0,0.0,20893.0,62.11,74391.0,0.0,46482.0,20893.0,45168.0
2019-01-02 19:00:00+00:00,62543.0,0.0,19242.0,57.99,71105.0,0.0,45364.0,19242.0,43301.0
2019-01-02 20:00:00+00:00,59581.0,0.0,17852.0,55.64,68056.0,0.0,42567.0,17852.0,41729.0
2019-01-02 21:00:00+00:00,57599.0,0.0,16656.0,55.13,68727.0,0.0,39497.0,16656.0,40943.0
2019-01-02 22:00:00+00:00,53280.0,0.0,15415.0,50.76,69839.0,0.0,35660.0,15415.0,37865.0
2019-01-02 23:00:00+00:00,49918.0,0.0,15164.0,42.91,67684.0,0.0,31564.0,15164.0,34754.0
2019-01-03 00:00:00+00:00,48638.0,0.0,15213.0,45.22,65391.0,0.0,30662.0,15213.0,33425.0
2019-01-03 01:00:00+00:00,48082.0,0.0,14763.0,45.63,64179.0,0.0,30170.0,14763.0,33319.0
2019-01-03 02:00:00+00:00,47861.0,0.0,15220.0,44.0,61822.0,0.0,28410.0,15220.0,32641.0
2019-01-03 03:00:00+00:00,48411.0,0.0,15923.0,43.88,61255.0,0.0,27464.0,15923.0,32488.0
2019-01-03 04:00:00+00:00,50986.0,0.0,16592.0,45.92,63822.0,0.0,27020.0,16592.0,34394.0
2019-01-03 05:00:00+00:00,55857.0,0.0,16815.0,51.07,68352.0,0.0,28649.0,16815.0,39042.0
2019-01-03 06:00:00+00:00,60948.0,0.0,16860.0,52.77,72742.0,0.0,33517.0,16860.0,44088.0
2019-01-03 07:00:00+00:00,64162.0,181.0,16728.0,62.89,75911.0,146.0,38138.0,16909.0,47253.0
2019-01-03 08:00:00+00:00,65966.0,1607.0,15654.0,60.03,76845.0,796.0,41579.0,17261.0,48705.0
2019-01-03 09:00:00+00:00,66379.0,3506.0,13401.0,58.19,76941.0,2087.0,43174.0,16907.0,49472.0
2019-01-03 10:00:00+00:00,67625.0,4741.0,11331.0,62.99,76824.0,3141.0,43877.0,16072.0,51553.0
2019-01-03 11:00:00+00:00,67794.0,4776.0,10045.0,63.52,76666.0,3655.0,44588.0,14821.0,52973.0
2019-01-03 12:00:00+00:00,66551.0,4130.0,8851.0,64.67,74618.0,3641.0,44457.0,12981.0,53570.0
2019-01-03 13:00:00+00:00,65506.0,2702.0,8179.0,65.24,72433.0,3088.0,44667.0,10881.0,54625.0
2019-01-03 14:00:00+00:00,64853.0,842.0,8220.0,67.76,70453.0,1959.0,45432.0,9062.0,55791.0
2019-01-03 15:00:00+00:00,65985.0,44.0,9069.0,68.41,70357.0,674.0,46410.0,9113.0,56872.0
2019-01-03 16:00:00+00:00,69210.0,0.0,10292.0,69.55,74180.0,120.0,46912.0,10292.0,58918.0
2019-01-03 17:00:00+00:00,69159.0,0.0,10626.0,67.28,78349.0,0.0,46924.0,10626.0,58533.0
2019-01-03 18:00:00+00:00,67078.0,0.0,10583.0,69.46,78676.0,0.0,46742.0,10583.0,56495.0
2019-01-03 19:00:00+00:00,63478.0,0.0,10357.0,68.38,75424.0,0.0,46820.0,10357.0,53121.0
2019-01-03 20:00:00+00:00,60663.0,0.0,9592.0,61.72,72057.0,0.0,44356.0,9592.0,51071.0
2019-01-03 21:00:00+00:00,58350.0,0.0,8521.0,53.72,72536.0,0.0,40774.0,8521.0,49829.0
2019-01-03 22:00:00+00:00,55087.0,0.0,7948.0,49.98,73389.0,0.0,36434.0,7948.0,47139.0
2019-01-03 23:00:00+00:00,51718.0,0.0,8037.0,50.73,71259.0,0.0,32156.0,8037.0,43681.0
2019-01-04 00:00:00+00:00,49157.0,0.0,9594.0,47.11,69124.0,0.0,31076.0,9594.0,39563.0
2019-01-04 01:00:00+00:00,48594.0,0.0,11286.0,47.07,67950.0,0.0,30098.0,11286.0,37308.0
2019-01-04 02:00:00+00:00,48643.0,0.0,13054.0,46.94,65782.0,0.0,28939.0,13054.0,35589.0
2019-01-04 03:00:00+00:00,49409.0,0.0,14903.0,47.0,65032.0,0.0,28336.0,14903.0,34506.0
2019-01-04 04:00:00+00:00,51452.0,0.0,16557.0,46.91,67478.0,0.0,27842.0,16557.0,34895.0
2019-01-04 05:00:00+00:00,56643.0,0.0,18150.0,49.59,71628.0,0.0,29384.0,18150.0,38493.0
2019-01-04 06:00:00+00:00,62401.0,0.0,20178.0,55.32,76300.0,0.0,34588.0,20178.0,42223.0
2019-01-04 07:00:00+00:00,65584.0,88.0,21268.0,55.78,79410.0,141.0,39130.0,21356.0,44228.0
2019-01-04 08:00:00+00:00,67404.0,699.0,21981.0,55.52,80549.0,617.0,42987.0,22680.0,44724.0
2019-01-04 09:00:00+00:00,68173.0,1548.0,23187.0,55.23,80666.0,1588.0,45552.0,24735.0,43438.0
2019-01-04 10:00:00+00:00,68997.0,2143.0,24759.0,53.58,80445.0,2536.0,46698.0,26902.0,42095.0
2019-01-04 11:00:00+00:00,69469.0,2099.0,26475.0,51.74,79807.0,2941.0,46668.0,28574.0,40895.0
2019-01-04 12:00:00+00:00,68587.0,1677.0,27501.0,51.6,77464.0,2990.0,47232.0,29178.0,39409.0
2019-01-04 13:00:00+00:00,67122.0,991.0,27120.0,51.41,75130.0,2399.0,46286.0,28111.0,39011.0
2019-01-04 14:00:00+00:00,66818.0,315.0,26809.0,51.69,72940.0,1508.0,45708.0,27124.0,39694.0
2019-01-04 15:00:00+00:00,68104.0,21.0,27152.0,52.59,72506.0,576.0,45730.0,27173.0,40931.0
2019-01-04 16:00:00+00:00,69801.0,0.0,27631.0,54.66,75834.0,127.0,46470.0,27631.0,42170.0
2019-01-04 17:00:00+00:00,69105.0,0.0,27466.0,54.1,79502.0,0.0,47860.0,27466.0,41639.0
2019-01-04 18:00:00+00:00,66614.0,0.0,27079.0,51.89,79325.0,0.0,47960.0,27079.0,39535.0
2019-01-04 19:00:00+00:00,62098.0,0.0,26787.0,46.58,75996.0,0.0,46977.0,26787.0,35311.0
2019-01-04 20:00:00+00:00,59305.0,0.0,26778.0,45.43,73235.0,0.0,43861.0,26778.0,32527.0
2019-01-04 21:00:00+00:00,57794.0,0.0,26983.0,43.96,73455.0,0.0,39816.0,26983.0,30811.0
2019-01-04 22:00:00+00:00,53664.0,0.0,28238.0,31.41,74478.0,0.0,36008.0,28238.0,25426.0
2019-01-04 23:00:00+00:00,50780.0,0.0,29203.0,26.9,71564.0,0.0,32933.0,29203.0,21577.0
2019-01-05 00:00:00+00:00,48786.0,0.0,29780.0,25.12,69193.0,0.0,32650.0,29780.0,19006.0
2019-01-05 01:00:00+00:00,47649.0,0.0,30681.0,24.12,67678.0,0.0,31553.0,30681.0,16968.0
2019-01-05 02:00:00+00:00,47137.0,0.0,31636.0,22.04,64664.0,0.0,29705.0,31636.0,15501.0
2019-01-05 03:00:00+00:00,47921.0,0.0,32351.0,18.37,63204.0,0.0,28226.0,32351.0,15570.0
2019-01-05 04:00:00+00:00,47767.0,0.0,32018.0,22.09,63825.0,0.0,27550.0,32018.0,15749.0
2019-01-05 05:00:00+00:00,48420.0,0.0,32549.0,23.35,65527.0,0.0,28068.0,32549.0,15871.0
2019-01-05 06:00:00+00:00,50161.0,0.0,31325.0,28.76,67662.0,0.0,30890.0,31325.0,18836.0
2019-01-05 07:00:00+00:00,53621.0,66.0,29885.0,36.63,69706.0,146.0,32865.0,29951.0,23670.0
2019-01-05 08:00:00+00:00,56533.0,374.0,28720.0,40.46,71656.0,639.0,36506.0,29094.0,27439.0
2019-01-05 09:00:00+00:00,59117.0,897.0,27321.0,45.85,72747.0,1808.0,40564.0,28218.0,30899.0
2019-01-05 10:00:00+00:00,60729.0,1443.0,26074.0,49.8,73262.0,2725.0,41894.0,27517.0,33212.0
2019-01-05 11:00:00+00:00,60826.0,1641.0,24721.0,51.36,74710.0,3082.0,42583.0,26362.0,34464.0
2019-01-05 12:00:00+00:00,59456.0,1330.0,23999.0,51.74,73275.0,2990.0,42836.0,25329.0,34127.0
2019-01-05 13:00:00+00:00,58131.0,793.0,22670.0,51.92,70462.0,2566.0,42772.0,23463.0,34668.0
2019-01-05 14:00:00+00:00,57920.0,250.0,21556.0,53.22,68354.0,1678.0,42456.0,21806.0,36114.0
2019-01-05 15:00:00+00:00,58847.0,12.0,20908.0,56.62,67679.0,624.0,42791.0,20920.0,37927.0
2019-01-05 16:00:00+00:00,61595.0,0.0,20511.0,56.92,70309.0,123.0,44835.0,20511.0,41084.0
2019-01-05 17:00:00+00:00,61433.0,0.0,20338.0,61.64,73722.0,0.0,46082.0,20338.0,41095.0
2019-01-05 18:00:00+00:00,59791.0,0.0,19480.0,59.44,74167.0,0.0,45220.0,19480.0,40311.0
2019-01-05 19:00:00+00:00,56066.0,0.0,19260.0,52.75,71578.0,0.0,43070.0,19260.0,36806.0
2019-01-05 20:00:00+00:00,53525.0,0.0,18742.0,51.9,69314.0,0.0,40563.0,18742.0,34783.0
2019-01-05 21:00:00+00:00,52340.0,0.0,17680.0,51.38,69962.0,0.0,37882.0,17680.0,34660.0
2019-01-05 22:00:00+00:00,48703.0,0.0,17119.0,49.96,71312.0,0.0,33748.0,17119.0,31584.0
2019-01-05 23:00:00+00:00,45590.0,0.0,16409.0,50.29,69302.0,0.0,31884.0,16409.0,29181.0
2019-01-06 00:00:00+00:00,43535.0,0.0,15493.0,47.72,66762.0,0.0,31021.0,15493.0,28042.0
2019-01-06 01:00:00+00:00,42181.0,0.0,14385.0,48.38,65008.0,0.0,29712.0,14385.0,27796.0
2019-01-06 02:00:00+00:00,41981.0,0.0,13742.0,48.02,61893.0,0.0,27783.0,13742.0,28239.0
2019-01-06 03:00:00+00:00,41903.0,0.0,13074.0,44.23,59881.0,0.0,26389.0,13074.0,28829.0
2019-01-06 04:00:00+00:00,41300.0,0.0,12433.0,47.17,60027.0,0.0,25364.0,12433.0,28867.0
2019-01-06 05:00:00+00:00,40917.0,0.0,11100.0,48.19,60969.0,0.0,25510.0,11100.0,29817.0
2019-01-06 06:00:00+00:00,42040.0,0.0,9936.0,49.11,62216.0,0.0,26825.0,9936.0,32104.0
2019-01-06 07:00:00+00:00,44988.0,80.0,9391.0,50.44,63796.0,140.0,28794.0,9471.0,35517.0
2019-01-06 08:00:00+00:00,48812.0,732.0,8279.0,53.4,66230.0,534.0,32501.0,9011.0,39801.0
2019-01-06 09:00:00+00:00,51933.0,1739.0,7669.0,56.55,68861.0,1268.0,36132.0,9408.0,42525.0
2019-01-06 10:00:00+00:00,54497.0,2450.0,7162.0,60.02,70727.0,1813.0,38670.0,9612.0,44885.0
2019-01-06 11:00:00+00:00,55033.0,2641.0,7199.0,60.22,73255.0,2010.0,39942.0,9840.0,45193.0
2019-01-06 12:00:00+00:00,53673.0,2263.0,7729.0,55.0,71440.0,1953.0,40677.0,9992.0,43681.0
2019-01-06 13:00:00+00:00,53219.0,1434.0,7734.0,52.39,68189.0,1571.0,40636.0,9168.0,44051.0
2019-01-06 14:00:00+00:00,52240.0,477.0,8011.0,51.57,66372.0,975.0,40622.0,8488.0,43752.0
2019-01-06 15:00:00+00:00,53738.0,27.0,8680.0,54.71,65624.0,354.0,41338.0,8707.0,45031.0
2019-01-06 16:00:00+00:00,57201.0,0.0,9818.0,63.43,68407.0,109.0,43826.0,9818.0,47383.0
2019-01-06 17:00:00+00:00,58107.0,0.0,10606.0,67.37,72902.0,0.0,44904.0,10606.0,47501.0
2019-01-06 18:00:00+00:00,56663.0,0.0,11035.0,67.2,74316.0,0.0,44206.0,11035.0,45628.0
2019-01-06 19:00:00+00:00,54371.0,0.0,10535.0,66.03,72178.0,0.0,42262.0,10535.0,43836.0
2019-01-06 20:00:00+00:00,52443.0,0.0,10424.0,55.36,69308.0,0.0,40024.0,10424.0,42019.0
2019-01-06 21:00:00+00:00,52249.0,0.0,10395.0,58.59,69405.0,0.0,37062.0,10395.0,41854.0
2019-01-06 22:00:00+00:00,49497.0,0.0,10401.0,53.7,70283.0,0.0,33422.0,10401.0,39096.0
2019-01-06 23:00:00+00:00,46260.0,0.0,10759.0,46.03,67742.0,0.0,30135.0,10759.0,35501.0
2019-01-07 00:00:00+00:00,44304.0,0.0,10961.0,47.98,65520.0,0.0,29134.0,10961.0,33343.0
2019-01-07 01:00:00+00:00,43691.0,0.0,11329.0,47.84,64364.0,0.0,28418.0,11329.0,32362.0
2019-01-07 02:00:00+00:00,44287.0,0.0,11362.0,46.11,61783.0,0.0,27440.0,11362.0,32925.0
2019-01-07 03:00:00+00:00,46200.0,0.0,11518.0,46.08,61178.0,0.0,26892.0,11518.0,34682.0
2019-01-07 04:00:00+00:00,50649.0,0.0,11866.0,47.62,64087.0,0.0,25348.0,11866.0,38783.0
2019-01-07 05:00:00+00:00,59542.0,0.0,11403.0,55.77,69731.0,0.0,25853.0,11403.0,48139.0
2019-01-07 06:00:00+00:00,66261.0,0.0,10161.0,68.61,75894.0,0.0,31794.0,10161.0,56100.0
2019-01-07 07:00:00+00:00,68960.0,71.0,9299.0,74.15,78211.0,141.0,38984.0,9370.0,59590.0
2019-01-07 08:00:00+00:00,69247.0,656.0,8608.0,74.93,78481.0,536.0,42130.0,9264.0,59983.0
2019-01-07 09:00:00+00:00,70469.0,1532.0,8922.0,73.59,78622.0,1208.0,42924.0,10454.0,60015.0
2019-01-07 10:00:00+00:00,71360.0,2150.0,10652.0,71.23,79219.0,1737.0,43358.0,12802.0,58558.0
2019-01-07 11:00:00+00:00,70861.0,2295.0,13094.0,68.79,79524.0,1978.0,43196.0,15389.0,55472.0
2019-01-07 12:00:00+00:00,70827.0,1991.0,15036.0,66.75,78174.0,1975.0,43030.0,17027.0,53800.0
2019-01-07 13:00:00+00:00,70353.0,1266.0,16514.0,62.47,76363.0,1598.0,41950.0,17780.0,52573.0
2019-01-07 14:00:00+00:00,69778.0,437.0,18507.0,53.25,74409.0,1000.0,41481.0,18944.0,50834.0
2019-01-07 15:00:00+00:00,70582.0,33.0,21113.0,53.26,73906.0,368.0,41673.0,21146.0,49436.0
2019-01-07 16:00:00+00:00,72983.0,0.0,24191.0,53.42,76310.0,113.0,45985.0,24191.0,48792.0
2019-01-07 17:00:00+00:00,72271.0,0.0,27760.0,47.91,79640.0,0.0,47506.0,27760.0,44511.0
2019-01-07 18:00:00+00:00,69826.0,0.0,31306.0,42.05,79271.0,0.0,46157.0,31306.0,38520.0
2019-01-07 19:00:00+00:00,66773.0,0.0,34815.0,40.96,75061.0,0.0,44689.0,34815.0,31958.0
2019-01-07 20:00:00+00:00,63890.0,0.0,36792.0,32.04,71180.0,0.0,41759.0,36792.0,27098.0
2019-01-07 21:00:00+00:00,61124.0,0.0,36276.0,20.82,70714.0,0.0,37524.0,36276.0,24848.0
2019-01-07 22:00:00+00:00,57444.0,0.0,37079.0,1.84,71179.0,0.0,32274.0,37079.0,20365.0
2019-01-07 23:00:00+00:00,53755.0,0.0,37352.0,17.94,68095.0,0.0,29376.0,37352.0,16403.0
2019-01-08 00:00:00+00:00,51790.0,0.0,37211.0,20.91,65531.0,0.0,28672.0,37211.0,14579.0
2019-01-08 01:00:00+00:00,51217.0,0.0,37179.0,7.78,64060.0,0.0,28196.0,37179.0,14038.0
2019-01-08 02:00:00+00:00,51792.0,0.0,37400.0,14.33,61367.0,0.0,26750.0,37400.0,14392.0
2019-01-08 03:00:00+00:00,53483.0,0.0,37164.0,18.56,60623.0,0.0,25370.0,37164.0,16319.0
2019-01-08 04:00:00+00:00,56535.0,0.0,37240.0,18.57,63169.0,0.0,25129.0,37240.0,19295.0
2019-01-08 05:00:00+00:00,64186.0,0.0,38859.0,35.81,68969.0,0.0,28416.0,38859.0,25327.0
2019-01-08 06:00:00+00:00,70387.0,0.0,39640.0,43.87,75067.0,0.0,35394.0,39640.0,30747.0
2019-01-08 07:00:00+00:00,72913.0,88.0,40228.0,46.93,77212.0,136.0,41336.0,40316.0,32597.0
2019-01-08 08:00:00+00:00,73232.0,754.0,41277.0,43.88,77083.0,398.0,42922.0,42031.0,31201.0
2019-01-08 09:00:00+00:00,73615.0,1816.0,41696.0,43.85,77020.0,791.0,43550.0,43512.0,30103.0
2019-01-08 10:00:00+00:00,73965.0,2597.0,41851.0,46.74,76922.0,1178.0,44095.0,44448.0,29517.0
2019-01-08 11:00:00+00:00,74062.0,3013.0,42294.0,43.94,76998.0,1394.0,43912.0,45307.0,28755.0
2019-01-08 12:00:00+00:00,73620.0,2750.0,42096.0,43.21,75636.0,1322.0,43606.0,44846.0,28774.0
2019-01-08 13:00:00+00:00,72595.0,1786.0,41857.0,43.81,74132.0,1135.0,42857.0,43643.0,28952.0
2019-01-08 14:00:00+00:00,72428.0,642.0,41763.0,45.6,72422.0,675.0,42894.0,42405.0,30023.0
2019-01-08 15:00:00+00:00,73340.0,49.0,42066.0,35.21,71941.0,307.0,42424.0,42115.0,31225.0
2019-01-08 16:00:00+00:00,75056.0,0.0,41968.0,45.64,74514.0,132.0,46848.0,41968.0,33088.0
2019-01-08 17:00:00+00:00,74557.0,0.0,41627.0,45.63,78287.0,0.0,49063.0,41627.0,32930.0
2019-01-08 18:00:00+00:00,72894.0,0.0,41535.0,37.94,78340.0,0.0,48194.0,41535.0,31359.0
2019-01-08 19:00:00+00:00,69352.0,0.0,41231.0,39.53,74397.0,0.0,46468.0,41231.0,28121.0
2019-01-08 20:00:00+00:00,65661.0,0.0,40768.0,35.97,70649.0,0.0,44072.0,40768.0,24893.0
2019-01-08 21:00:00+00:00,62273.0,0.0,39126.0,29.72,70374.0,0.0,39969.0,39126.0,23147.0
2019-01-08 22:00:00+00:00,58913.0,0.0,38322.0,22.55,70903.0,0.0,35564.0,38322.0,20591.0
2019-01-08 23:00:00+00:00,54556.0,0.0,37844.0,20.04,67973.0,0.0,31355.0,37844.0,16712.0
2019-01-09 00:00:00+00:00,53114.0,0.0,36455.0,7.24,65407.0,0.0,30384.0,36455.0,16659.0
2019-01-09 01:00:00+00:00,52409.0,0.0,35891.0,3.43,63969.0,0.0,29793.0,35891.0,16518.0
2019-01-09 02:00:00+00:00,53050.0,0.0,35568.0,10.04,61624.0,0.0,28414.0,35568.0,17482.0
2019-01-09 03:00:00+00:00,54543.0,0.0,35245.0,14.2,61025.0,0.0,27512.0,35245.0,19298.0
2019-01-09 04:00:00+00:00,57435.0,0.0,34425.0,25.41,63950.0,0.0,27002.0,34425.0,23010.0
2019-01-09 05:00:00+00:00,64437.0,0.0,34509.0,36.98,69716.0,0.0,29583.0,34509.0,29928.0
2019-01-09 06:00:00+00:00,70591.0,0.0,34536.0,43.89,75599.0,0.0,36834.0,34536.0,36055.0
2019-01-09 07:00:00+00:00,73228.0,76.0,34236.0,50.98,78571.0,156.0,42555.0,34312.0,38916.0
2019-01-09 08:00:00+00:00,73458.0,775.0,33653.0,50.3,78960.0,560.0,44830.0,34428.0,39030.0
2019-01-09 09:00:00+00:00,74727.0,1946.0,33431.0,50.21,78395.0,1381.0,45986.0,35377.0,39350.0
2019-01-09 10:00:00+00:00,75886.0,2802.0,33790.0,45.8,78405.0,2275.0,45897.0,36592.0,39294.0
2019-01-09 11:00:00+00:00,74863.0,2813.0,34123.0,43.64,78481.0,2721.0,45870.0,36936.0,37927.0
2019-01-09 12:00:00+00:00,74975.0,2374.0,34402.0,43.49,77422.0,2439.0,45725.0,36776.0,38199.0
2019-01-09 13:00:00+00:00,74342.0,1552.0,33878.0,45.05,76006.0,1794.0,46030.0,35430.0,38912.0
2019-01-09 14:00:00+00:00,73418.0,611.0,33212.0,49.95,74486.0,1106.0,45808.0,33823.0,39595.0
2019-01-09 15:00:00+00:00,73511.0,53.0,32752.0,53.82,74434.0,441.0,45968.0,32805.0,40706.0
2019-01-09 16:00:00+00:00,75688.0,0.0,31721.0,55.94,77040.0,150.0,47804.0,31721.0,43967.0
2019-01-09 17:00:00+00:00,74823.0,0.0,31257.0,54.19,81337.0,0.0,48174.0,31257.0,43566.0
2019-01-09 18:00:00+00:00,73051.0,0.0,30392.0,54.19,81633.0,0.0,47883.0,30392.0,42659.0
2019-01-09 19:00:00+00:00,68496.0,0.0,28632.0,52.98,77816.0,0.0,47698.0,28632.0,39864.0
2019-01-09 20:00:00+00:00,64972.0,0.0,26013.0,51.68,73946.0,0.0,45610.0,26013.0,38959.0
2019-01-09 21:00:00+00:00,62300.0,0.0,23108.0,48.95,73805.0,0.0,41602.0,23108.0,39192.0
2019-01-09 22:00:00+00:00,57412.0,0.0,20783.0,47.63,74406.0,0.0,36118.0,20783.0,36629.0
2019-01-09 23:00:00+00:00,54812.0,0.0,18403.0,46.48,71800.0,0.0,32519.0,18403.0,36409.0
2019-01-10 00:00:00+00:00,52638.0,0.0,16582.0,49.08,69701.0,0.0,32141.0,16582.0,36056.0
2019-01-10 01:00:00+00:00,51671.0,0.0,14726.0,47.11,68288.0,0.0,31726.0,14726.0,36945.0
2019-01-10 02:00:00+00:00,51664.0,0.0,13242.0,48.8,66198.0,0.0,30348.0,13242.0,38422.0
2019-01-10 03:00:00+00:00,52566.0,0.0,12197.0,48.5,65623.0,0.0,29764.0,12197.0,40369.0
2019-01-10 04:00:00+00:00,55366.0,0.0,10985.0,49.8,68394.0,0.0,29166.0,10985.0,44381.0
2019-01-10 05:00:00+00:00,62424.0,0.0,9799.0,56.97,74754.0,0.0,30208.0,9799.0,52625.0
2019-01-10 06:00:00+00:00,68130.0,0.0,8477.0,72.6,81504.0,0.0,34765.0,8477.0,59653.0
2019-01-10 07:00:00+00:00,70931.0,88.0,7274.0,81.17,83847.0,168.0,40200.0,7362.0,63569.0
2019-01-10 08:00:00+00:00,70756.0,725.0,6062.0,81.79,83630.0,741.0,42436.0,6787.0,63969.0
2019-01-10 09:00:00+00:00,71821.0,1614.0,5017.0,81.15,82994.0,1832.0,43402.0,6631.0,65190.0
2019-01-10 10:00:00+00:00,72286.0,2212.0,4427.0,80.0,82510.0,2765.0,43304.0,6639.0,65647.0
2019-01-10 11:00:00+00:00,72042.0,2423.0,4066.0,76.39,82035.0,3184.0,43484.0,6489.0,65553.0
2019-01-10 12:00:00+00:00,71568.0,2074.0,3876.0,75.0,80585.0,3010.0,44052.0,5950.0,65618.0
2019-01-10 13:00:00+00:00,70434.0,1328.0,3594.0,76.06,78603.0,2539.0,43506.0,4922.0,65512.0
2019-01-10 14:00:00+00:00,69995.0,475.0,3403.0,75.4,77049.0,1731.0,42476.0,3878.0,66117.0
2019-01-10 15:00:00+00:00,70041.0,38.0,3409.0,76.78,76770.0,696.0,44368.0,3447.0,66594.0
2019-01-10 16:00:00+00:00,72111.0,0.0,3756.0,83.45,80102.0,155.0,45712.0,3756.0,68355.0
